tract_id,file_name,length,region,n_gradients,V,T,OPC,DEA_V,DEA_T,DEA_OPC,KACI_V,KACI_T,KACI_OPC,dataset
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_036,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,8.48528137423857,short,345,0.9504936463897888,0.6416313696946755,0.6098645777032954,9.729670374252803,2.311517625560966,1.6154748630826237,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_037,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,21.633307652783937,medium,345,0.7897617520644526,0.7815528729268721,0.6168339858528676,8.578907860515082,4.720805235651588,5.654613332895095,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_038,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,8.94427190999916,short,345,0.7465493133039232,0.6080498398244343,0.4547010186711354,9.35171183335916,3.237389023688962,3.822595513934046,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_039,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,4.0,short,345,0.7905980449749321,0.7780394280631339,0.6142134683102031,9.640969335510126,1.3243273126338264,2.3158532349136274,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_040,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,5.656854249492381,short,345,0.6945945495107615,0.6978605880729735,0.4848257464808301,12.163424399073532,2.2919749548294464,5.023200454372441,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_041,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,12.0,short,345,0.8675446447350518,0.6423948098102027,0.5568299018943204,9.21238682268145,2.0670680052079997,3.0255389908800474,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_042,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,7.483314773547883,short,345,0.9205263553610226,0.812925915950144,0.7480088802025368,8.551359691309102,4.063521793113279,5.55360594360302,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_043,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,8.0,short,345,0.8508433071061721,0.4363884590380318,0.3717184809832014,9.208230343300102,3.3818062715320645,4.551306613232235,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_044,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,133.17657451669194,long,345,0.8356951809539501,0.7436804955821742,0.6213363660789848,7.9238029541133805,2.144464445231574,2.867304094170288,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_045,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,14.966629547095764,short,345,0.7047637859162325,0.8676901608755222,0.6119757860779493,7.258375403267296,1.774477526010975,2.3610364978623353,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_046,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,20.09975124224178,medium,345,0.6698658100548758,0.7633923500349843,0.5118695225173678,8.700407329244317,4.329958532705095,5.180058009714107,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_047,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,75.7099729229908,long,345,0.680390394375609,0.6459126917585034,0.439748643513524,9.700921144211051,6.722453717657858,9.768704319834551,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_048,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,128.90306435457614,long,345,0.8569230651821251,0.5973626007614495,0.5125216746413546,13.86912144891044,3.314698232006853,2.9314525160573823,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_049,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,8.246211251235321,short,345,0.7650203726282352,0.4877035974407128,0.3726811087428388,11.88816155287627,1.563389067354786,4.0729083587525725,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_050,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,13.41640786499874,short,345,0.820514840330549,0.6341978656667634,0.5196567799710176,9.292079889579018,2.6639010098305365,3.5637949053593134,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_051,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,74.64583042608609,long,345,0.7907069766447259,0.5746942605453803,0.4527262742437179,8.248272112418775,0.9836687509033044,4.154488530123585,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_052,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,8.48528137423857,short,345,0.7509441928492641,0.6266953898091231,0.4710744200236687,10.88241588036836,2.0645475035547127,2.2922105055481614,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_053,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,73.67496182557545,long,345,0.7395196358475158,0.6319380393624143,0.4660118727412812,10.164181538545504,1.385725947650083,5.873666840840383,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_054,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,7.211102550927978,short,345,0.7883953945885709,0.5527755038704377,0.4360874136892964,9.783620946331292,2.592803261164449,3.448462364846128,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_055,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,31.874754901018456,medium,345,0.5807281058828734,0.5867588402870542,0.3408188352732613,9.316472157024975,4.483067410040883,7.131302492478068,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_056,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,30.066592756745816,medium,345,0.7254608004736735,0.4701929198304546,0.3406820968568211,9.09461478073749,2.2418127048521193,5.119849454727958,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_057,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,34.11744421846396,medium,345,0.5443620976177889,0.707829903669922,0.3854080783095677,11.721613591683504,1.8532047296998009,4.435551812136834,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_058,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,14.966629547095764,short,345,0.7554656412476356,0.5639555668450628,0.4256110387428323,9.66028785898354,1.507255680418125,3.261763395602959,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_059,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,71.9444229944198,long,345,0.9797760551755936,0.5842233968583259,0.5722422709560114,9.007236294453646,5.34667331826392,4.68987985216257,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_060,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,74.26977851050857,long,345,0.7684471464736531,0.606881504296038,0.4670110303235165,12.980597804457982,3.422528159127826,4.140465117375228,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_061,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,24.08318915758459,medium,345,0.8659483772760823,0.7919965730334522,0.6863180764022279,13.569102202317833,2.8004691376576463,2.234776628287749,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_062,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,70.68238818828917,long,345,0.512924587554123,0.5305899387704014,0.2738284931170611,12.915095399418156,1.8258982426329404,5.532594106057878,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_063,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,76.75936424958195,long,345,0.6616040265590548,0.5735325530872869,0.3798994316075451,10.408082315746672,5.814501097067582,8.533375422329474,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_064,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,78.12809993849844,long,345,0.781226535319407,0.6945474837962752,0.5422935915726501,8.206781055250278,3.619755485640997,4.414155550469338,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_065,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,10.0,short,345,0.7532755459776781,0.7034470164042324,0.5297029956480344,10.007880672885554,2.151105089236036,4.398008561196828,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_066,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,61.644140029689765,long,345,0.7958806074607933,0.6095874769818259,0.48584515825974,13.640193064348871,1.8444331183259697,2.8861991956072406,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_067,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,10.0,short,345,0.7849463922713886,0.6311515197895216,0.4951469361881636,8.956660429410862,3.932396791570594,5.4396939707899605,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_068,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,76.18398781896364,long,345,0.7294324493149087,0.6671761287432999,0.4871730117202353,8.251114997130655,2.849152497623386,2.929289229937597,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_069,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,12.96148139681572,short,345,0.640748929267813,0.5856913930169083,0.3751318882345283,10.205270209066716,2.963181514412317,6.236839046191964,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_070,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,8.246211251235321,short,345,0.80591660072521,0.7083424078537273,0.5709047060502337,8.826078322457212,3.166807996689126,3.4887760230496956,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_071,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,34.058772731852805,medium,345,0.6545878426519244,0.6580138760231117,0.4304604499392017,10.855986564442857,1.8360711066169888,5.939842280279279,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_072,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,10.954451150103322,short,345,0.9791527995367854,0.5987744347335512,0.5860282915574475,10.819924900144224,2.585433472000817,2.744361455029222,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_073,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,84.75848040166836,long,345,0.602229642485156,0.6287971101969303,0.3789234082480555,12.786453913849494,1.7148938074412838,4.66255170796949,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_074,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,74.5385806143369,long,345,0.6208342513503535,0.6921641470752776,0.4296214389290317,14.176160741505104,3.9021887660428103,5.197788484672837,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_075,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,129.07362240210043,long,345,0.7899312914631251,0.5832188102904723,0.4596686366117289,7.119497513637554,1.6418536592168214,4.249636977895907,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_076,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,74.5385806143369,long,345,0.9471893396844946,0.5953792180105486,0.5636750923218959,8.28772568020821,3.53854111270431,4.610337758911576,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_077,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,139.59942693292118,long,345,0.649565850556636,0.6988110329506315,0.4545513390466623,12.228960405747916,1.8864969657431137,3.3718021892476697,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_078,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,30.265491900843113,medium,345,0.7734398005330312,0.7463815647257691,0.577657589348175,8.818684370700767,5.178364303083149,2.7666403684737366,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_079,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,131.057239403247,long,345,0.6814419143784071,0.4531365484881171,0.3077271916112748,8.167992207856972,2.1209008676487544,5.460571915454613,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_080,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,6.324555320336759,short,345,0.6431492289676501,0.6799161172124241,0.4377540736576844,9.457901662454278,4.504614975838496,6.1746272187229545,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_081,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,119.6494880891682,long,345,0.7715059688000125,0.7313729709213972,0.5632456780430581,8.18009958999807,1.4594952252955236,2.3731226310808284,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_082,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,89.37561188601732,long,345,0.8196562097731187,0.5179130455118964,0.4249251972443207,11.614857170309746,3.030064421200362,2.87653067360558,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_083,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,76.55063683601855,long,345,0.7453282586784988,0.7010901602585247,0.521726234170301,11.182087742175494,6.048693214280647,6.470156877373637,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_084,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,72.69112738154499,long,345,0.7429772101908833,0.6592613942544027,0.4890004338089263,9.51813855838851,1.865594896446914,3.9426882353050514,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_085,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,18.110770276274835,short,345,0.6282937456628283,0.7725419173584929,0.4860534626166394,8.276427207406687,2.5253036190173788,4.0974676231251665,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_086,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,15.748015748023622,short,345,0.6758810784975612,0.6502431868483246,0.4378403365252931,11.65959139481661,1.3639620370526029,7.484470784409384,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_087,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,6.324555320336759,short,345,0.8462850559956191,0.7245974494871306,0.6128364990470279,8.948657388007051,1.602980890413234,3.0235918076492347,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_088,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,4.0,short,345,0.8115903347130505,0.6649926629293794,0.539925268127654,10.221200481870008,5.050035452681598,7.404114150811461,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_089,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,34.292856398964496,medium,345,0.8004239931953707,0.8106703509966486,0.6478069226033837,13.486324497675689,3.788484395728208,7.209877518115416,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_090,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,11.489125293076055,short,345,0.7407539079913593,0.855011425309498,0.6339607283677968,9.390255107834887,2.095995339315347,2.587116891691621,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_091,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,13.41640786499874,short,345,0.6726807843221135,0.678479133061862,0.4559543900816238,7.892189836730931,4.08059243179,7.459419378108372,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_092,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,120.34949106664308,long,345,0.7910238099453841,0.7529347387998429,0.5953466108127192,11.08795736574748,3.3429979177147526,3.5141894339062363,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_093,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,3.4641016151377544,short,345,0.6826694826752572,0.7664336454635462,0.5231131052431802,9.909519724297896,4.0002223080991675,6.089948769895876,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_094,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,8.48528137423857,short,345,0.6732325663970244,0.7047133889227536,0.4742133011804517,10.189535073053875,5.630075257881328,9.142781563964917,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_095,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,11.31370849898476,short,345,0.740278635933613,0.6425235935196867,0.4758139981575327,11.32635580918248,2.074968578346128,3.499933764854301,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_096,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,13.41640786499874,short,345,0.7412675696849953,0.7438505515020647,0.5509860608577958,9.43491183883479,4.215757020195896,9.223160193763867,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_097,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,70.42726744663604,long,345,0.7587234045527219,0.6850985682519883,0.5198744698071363,8.057079674322784,1.3029370209574116,3.0740736209827975,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_098,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,48.744230427815765,long,345,0.9367720682215988,0.618378623478861,0.5796946293772662,6.581438319243926,2.4019189310479083,2.810076070984284,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_099,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,118.97898974188678,long,345,0.8416485337714259,0.6426008126794146,0.5405472274791389,8.69300993878042,2.892741216396021,3.1175378471296273,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_100,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,30.528675044947494,medium,345,0.721182503504525,0.575968445305878,0.4152890882923715,10.796499432372467,3.5123820403412993,4.6334233952400865,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_101,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,2.0,short,345,0.8827845081612046,0.6518967856059583,0.5764782773360572,9.59693908921037,3.0737826605380274,3.032525829064624,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_102,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,34.9857113690718,medium,345,0.8938065691804069,0.653112809796599,0.5838913879473181,9.394019532242725,3.1399742278271243,1.804831854235528,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_103,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,36.4417343165772,medium,345,0.773741102882833,0.6325014640216835,0.4897479853373383,8.518832140029955,2.5436493558542335,3.64190208297803,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_104,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,34.9857113690718,medium,345,0.8414516345281278,0.7541634109066324,0.6343967072756123,7.551830098688159,3.4608259856942234,3.372158032367039,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_105,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,16.1245154965971,short,345,0.8212562635185578,0.5120836176003006,0.4184241008765134,10.308382715935185,1.7355055759910791,4.7330746366519065,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_106,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,32.61901286060018,medium,345,0.7086830817070283,0.4564134185154405,0.3242872371106803,12.001956316641127,2.7311365807929,4.435042682143665,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_107,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,62.928530890209096,long,345,0.8829510643753788,0.6853827113211931,0.6054255000954508,10.171806248641095,3.1350925498943214,4.7696052441663666,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_108,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,21.72556098240043,medium,345,0.8128577068063422,0.6364017466691461,0.5168847306824623,7.784238791837085,2.3080783419375366,3.341111866567564,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_109,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,40.049968789001575,long,345,0.8336480633831007,0.5918487453724809,0.4944020062016973,7.421266142769204,5.385431848713219,3.657127497580961,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_110,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,13.564659966250536,short,345,0.7373611668845463,0.7239979529625618,0.5339876885853154,8.212495890263755,3.278737254455993,4.832301720215386,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_111,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,8.48528137423857,short,345,0.9131301829808884,0.6537466895659096,0.5966147999956045,12.08185944755777,3.663900260448381,2.7670028475329245,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_112,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,28.5657137141714,medium,345,0.7546872462179698,0.619566248835399,0.4672277889521003,9.117717109299557,2.950496768604435,4.12049401612536,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_113,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,70.37044834303673,long,345,0.5417114773020376,0.5629100419513677,0.3047287031935681,8.753379057285017,3.5999352790004724,7.406720935014606,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_114,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,7.211102550927978,short,345,0.8414703868082402,0.8151378018439095,0.6856449043520795,8.95363802934845,1.865531013088494,3.8409421516896054,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_115,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,14.0,short,345,0.7459400796567656,0.4967333919448826,0.3709449923782167,9.733353113840378,1.227404241621061,2.660451878115026,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_116,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,119.16375287812986,long,345,0.6323483620956261,0.6780503672977534,0.4283105654151854,9.29404352976599,5.070090837801881,6.280716516073356,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_117,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,76.05261336732617,long,345,0.7737970423256865,0.5411698882673958,0.4185189815379681,8.218099453991782,2.521871192069909,4.4747566902691,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_118,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,10.198039027185567,short,345,0.620663026103962,0.6682823882317461,0.4151020381784338,13.826041822162248,2.947060776434797,5.043592425660547,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_119,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,40.24922359499622,long,345,0.6160667728943828,0.6108376613420439,0.3754514044886504,9.76317064696564,3.467782138986502,9.312360203585031,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_120,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,119.6494880891682,long,345,0.6527844993099094,0.7014086702539996,0.4573557628795339,8.655602804660814,2.314548570094332,4.2431606039499705,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_121,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,84.87638069569178,long,345,0.7883116639385785,0.6257580749595406,0.4939253706586604,8.439648291981948,2.039868383012344,3.06836476714297,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_122,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,28.0713376952364,medium,345,0.5846539264185363,0.5996020298970637,0.3509695247669745,8.653760650602838,4.527921295049371,10.19258639047991,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_123,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,64.03124237432849,long,345,0.7737480778515472,0.5437943621440468,0.4213357063009459,7.2088260013470435,1.1441173338324564,2.6173502595862113,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_124,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,2.8284271247461903,short,345,0.8670327963284717,0.8080093975730372,0.7000163847965949,7.3857757016297,1.9345559906919263,2.5947101384112834,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_125,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,18.547236990991408,short,345,0.8268115945757029,0.6793648757562337,0.5628376434379434,10.20983824308214,2.676406239997201,3.2595063396896515,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_126,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,27.92848008753788,medium,345,0.6860452475699779,0.6453768358493656,0.4438747687366045,10.773122871503238,1.7131792030038508,3.0791886387100593,4,4,4.0,ds006181
sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz_tract_127,sub-01_acq-D30d6highb64dirs_dir-AP_dwi.nii.gz,26.076809620810597,medium,345,0.7653750251689678,0.6391254311146075,0.4898575115597476,12.375667564211446,2.428370597061821,2.6275261480724894,4,4,4.0,ds006181
